epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5317646861076355,1.2028510570526123,0.001,0.5197657346725464,0.9887592792510986
1,0.591372549533844,0.8454872369766235,0.001,0.5109809637069702,0.8793925642967224
2,0.6125490069389343,0.7586402893066406,0.001,0.6149340867996216,0.7508072853088379
3,0.6262745261192322,0.7280461192131042,0.001,0.6691069006919861,0.6871902346611023
4,0.6419607996940613,0.6935889720916748,0.001,0.6222547292709351,0.6495656967163086
5,0.6517646908760071,0.6571841239929199,0.001,0.6573938727378845,0.692166268825531
6,0.653333306312561,0.6386058330535889,0.001,0.679355800151825,0.7101272940635681
7,0.6458823680877686,0.6393571496009827,0.001,0.6251830458641052,0.6611189842224121
8,0.6564705967903137,0.6328572630882263,0.001,0.6017569303512573,0.7843328714370728
9,0.6662744879722595,0.622630774974823,0.001,0.6354319453239441,0.6481718420982361
10,0.6674509644508362,0.6185622215270996,0.001,0.6925329566001892,0.6067074537277222
11,0.6694117784500122,0.602627158164978,0.001,0.6354319453239441,0.6070013046264648
12,0.6756862998008728,0.6069347262382507,0.001,0.631039559841156,0.6561645865440369
13,0.6670588254928589,0.601391077041626,0.001,0.6442167162895203,0.634800136089325
14,0.6843137145042419,0.5906552076339722,0.001,0.6749634146690369,0.6730956435203552
15,0.6847058534622192,0.5918959975242615,0.001,0.6222547292709351,0.6730387210845947
16,0.6941176652908325,0.5583619475364685,0.000100000005,0.6398243308067322,0.5949439406394958
17,0.6968627572059631,0.5502206087112427,0.000100000005,0.6427525877952576,0.6195705533027649
18,0.6960784196853638,0.5516916513442993,0.000100000005,0.6383602023124695,0.6136506795883179
19,0.6980392336845398,0.5457199215888977,0.000100000005,0.6442167162895203,0.5955860614776611
20,0.6964705586433411,0.5453267693519592,0.000100000005,0.645680844783783,0.5849517583847046
21,0.6968627572059631,0.5411153435707092,0.000100000005,0.6559297442436218,0.5798373818397522
22,0.6964705586433411,0.5412442088127136,0.000100000005,0.6544656157493591,0.5790943503379822
23,0.7019608020782471,0.5375093817710876,0.000100000005,0.645680844783783,0.5907572507858276
24,0.6952941417694092,0.5434628129005432,0.000100000005,0.6486091017723083,0.5820791721343994
25,0.6945098042488098,0.5381798148155212,0.000100000005,0.6412884593009949,0.6124070286750793
26,0.7054901719093323,0.5280026197433472,0.000100000005,0.650073230266571,0.5896285772323608
27,0.7039215564727783,0.5323057174682617,0.000100000005,0.650073230266571,0.5907688140869141
28,0.703529417514801,0.5272256731987,1.0000001e-05,0.6515373587608337,0.5787767767906189
29,0.7019608020782471,0.5239813327789307,1.0000001e-05,0.6530014872550964,0.5824766159057617
30,0.7082353234291077,0.5164453983306885,1.0000001e-05,0.6427525877952576,0.5826717019081116
31,0.699999988079071,0.5207760334014893,1.0000001e-05,0.6486091017723083,0.5753576159477234
32,0.7023529410362244,0.5188930630683899,1.0000001e-05,0.6749634146690369,0.5931792855262756
33,0.7082353234291077,0.5195897221565247,1.0000001e-05,0.6998535990715027,0.5778470635414124
